frame,particle_resid,type,region
7730,2184,SOD,VSD1
7726,2364,CLA,VSD2
7750,2227,SOD,VSD2
9851,2367,CLA,VSD3
9979,2196,SOD,VSD3
7028,2540,CLA,VSD4
