frame,particle_resid,type,region
261,1690,SOD,Channel
720,1567,SOD,Channel
1140,1608,SOD,Channel
1265,1596,SOD,Channel
1940,1581,SOD,Channel
1624,1627,SOD,Channel
1880,1666,SOD,Channel
2695,1641,SOD,Channel
2819,1620,SOD,Channel
3973,1604,SOD,Channel
