frame,particle_resid,type,region
1290,2271,SOD,VSD1
1549,2221,SOD,VSD1
1613,2491,CLA,VSD2
1762,2527,CLA,VSD2
1911,2434,CLA,VSD2
1970,2116,SOD,VSD1
2148,2252,SOD,VSD1
