frame,particle_resid,type,region
3429,3281,POT,Channel
2905,3290,POT,Channel
2884,3222,POT,Channel
3134,3066,POT,Channel
3153,3033,POT,Channel
3362,3291,POT,Channel
3899,3231,POT,Channel
4179,3036,POT,Channel
